speciesname,flower color,flower sex,flowering lag time: number of days from exposition start to flowering,flowering requirement (requirement for fertility),fruit type,plant flowering,plant growth form,plant growth temperature range,plant height,plant human usage types,plant lifespan (longevity),plant lifespan: age trees reach in forested stands,plant woodiness,seed germination base temperature,seed germination base water potential,seed germination lag time,seed germination requirement,seed germination temperature,seed germination type,wood growth ring distinction
Quercus lanata,,,,,,,woody,,,,,,W,,,,,,,
Quercus lancifolia,,,,,,,tree,,,,,,,,,,,,,
Quercus langbianensis,,,,,,,woody,,,,,,W,,,,,,,
Quercus laurifolia,,,,,,,tree,,,False,50.0,,woody,,,,,,,
Quercus laurina,,,,,,,tree,,,,,,W,,,,,,,
Quercus leiophylla,,,,,,,tree,,,,,,,,,,,,,
Quercus leucotrichophora,,,,,,,tree (evergreen),,,,,,W,,,,,,,
Quercus libani,,,,,,,tree,,,False,,,W,,,,,,,
Quercus lineata,,,,,,,tree,,,,,,W,,,,,,,
Quercus lobata,,,,,,,tree,,,False,perennial,,Y,,,,,,,
Quercus lodicosa,,,,,,,tree,,,,1800.0,,,,,,,,,
Quercus longispica,,,,,,,tree shrub intermediate,,,,2000.0,,,,,,,,,
Quercus lyrata,,,,,,,tree,,,False,400.0,,woody,,,,,,,
Quercus macranthera,,,,,,,tree,,,False,perennial,,3,,,,,,,
Quercus macrocarpa,,,,,,,tree / shrub,3.0,13.1,False,400.0,401.0,woody,,,,60,,,
Quercus magnoliifolia,,,,,,,tree,,,,,,,,,,,,,
Quercus marilandica,,,,,,,tree,,,False,,,woody,,,,,,,
Quercus marlipoensis,,,,,,,tree,,,,,,,,,,,,,
Quercus martinezii,,,,,,,tree,,,,,,W,,,,,,,
Quercus mexicana,,,,,,,tree,,,,,,,,,,,,,
Quercus michauxii,,,,,,,tree,,,,perennial,,woody,,,,,,,
Quercus minima,,,,,,,shrub/tree intermediate,,,,,,woody,,,,,,,
Quercus miquihuanensis,,,,,,,tree,,,,,,W,,,,,,,
Quercus mohriana,,,,,,,tree,,,,,,W,,,,,,,
Quercus mongolica,,,,,,,tree,,,False,no,,woody,,,,,,,
Quercus monnula,,,,,,,tree,,,,,,,,,,,,,
Quercus montana,,,,,,,tree,,,,,,W,,,,,,,
Quercus morii,,,,,,,woody,,,,,,W,,,,,,,
Quercus moultonensis,,,,,,,tree,,,,,,,,,,,,,
Quercus muehlenbergii,,,,,,,tree,,,False,perennial,,woody,,,,,,,
Quercus multinervis,,,,,,,tree,,,,perennial,,W,,,,,,,
Quercus myrsinifolia,,,,,,,tree,,,,,,woody,,,,,,,
Quercus myrtifolia,,,,,,,shrub/tree intermediate,,,,,,woody,,,,,,,
Quercus nigra,,,,,,,tree,,,False,perennial,,woody,,,,,,,ring-porous
Quercus oblongifolia,,,,,,,tree,,,,,,woody,,,,,,,
Quercus obtusata,,,,,,,tree,,,,,,,,,,,,,
Quercus oglethorpensis,,,,,,,tree,,,,,,woody,,,,,,,
Quercus oidocarpa,,,,,,,woody,,,,,,W,,,,,,,
Quercus oleoides,,,,,,,tree,,,,,,W,,,,,,,ring-porous
Quercus oocarpa,,,,,,,trees/tree,,,,,,,,,,,,,
Quercus oxyodon,,,,,,,woody,,,,,,W,,,,,,,
Quercus oxyphylla,,,,,,,tree,,,,,,,,,,,,,
Quercus pachyloma,,,,,,,woody,,,,,,W,,,,,,,
Quercus pacifica,,,,,,,"tree, shrub",,,,,,,,,,,,,
Quercus pagoda,,,,,,,tree,,,,150.0,,woody,,,,,,,
Quercus palmeri,,,,,,,"shrub, tree",,,,,,W,,,,,,,
Quercus panamandinaea,,,,,,,trees,,,,,,,,,,,,,
Quercus pannosa,,,,,,,tree shrub intermediate,,,,2500.0,,,,,,,,,
Quercus parvula,,,,,,,"tree, shrub",,,,,,W,,,,,,,
Quercus peduncularis,,,,,,,tree,,,,,,,,,,,,,
Quercus petraea,"gelblichgrün,grün",monoecious,,,nut,,tree / shrub,,10.0,False,perennial,,3,,,,yes,,hypogeal,ring-porous
Quercus phellos,,,,,,,tree,,,False,perennial,,woody,,,,,,,ring-porous
Quercus planipocula,,,,,,,tree,,,,,,,,,,,,,
Quercus podophylla,,,,,,,tree,,,,,,,,,,,,,
Quercus polymorpha,,,,,,,tree,,,,,,,,,,,,,
Quercus praeco,,,,,,,tree,,,,,,,,,,,,,
Quercus pubescens,"gelblichgrün,grün",monoecious,,,nut,,tree / shrub,,2.0,False,always pluriennial-pollakanthic,,woody,,,,,,,ring-porous
Quercus pumila,,,,,,,shrub/tree intermediate,,,,,,woody,,,,,,,
Quercus pungens,,,,,,,tree shrub intermediate,,,,,,woody,,,,,,,
Quercus purulhana,,,,,,,tree,,,,,,,,,,,,,
Quercus pyrenaica,,,,,,,tree / shrub,,,False,perennial,,woody,,,,,,,ring
Quercus radiata,,,,,,,shrub/tree,,,,,,,,,,,,,
Quercus rehderiana,,,,,,,tree shrub intermediate,,,,1500.0,,,,,,,,,
Quercus repanda,,,,,,,tree,,,,,,,,,,,,,
Quercus resinosa,,,,,,,tree,,,,,,,,,,,,,
Quercus richteri,,,,,,,tree,,,,,,,,,,,,,
Quercus robur,"gelblichgrün,grün",monoecious,,,nut,,tree / shrub,,15.0,False,always pluriennial-pollakanthic,,w,,,,yes,,hypogeal,ring-porous
Quercus robusta,,,,,,,tree,,,,,,,,,,,,,
Quercus rosacea,,,,,,,woody,,,,,,W,,,,,,,
Quercus rotundifolia,,,,,,,tree / shrub,,,,perennial,,woody,,,,,,,
Quercus rubra,"gelblichgrün,grün",monoecious,,,nut,,tree / shrub,2.0,20.0,False,always pluriennial-pollakanthic,450.0,woody,,,,35,,,ring-porous
Quercus rugosa,,,,,,,tree,,,,,,W,,,,,,,
Quercus runcinata,,,,,,,woody,,,,,,W,,,,,,,
Quercus rysophylla,,,,,,,tree,,,,,,W,,,,,,,
Quercus salicifolia,,,,,,,tree,,,,,,W,,,,,,,
Quercus salicina,,,,,,,tree,,,,,,woody,,,,,,,
Quercus saltillensis,,,,,,,tree,,,,,,,,,,,,,
Quercus sapotifolia,,,,,,,tree,,,,,,,,,,,,,
Quercus sartorii,,,,,,,tree,,,,,,W,,,,,,,
Quercus scytophylla,,,,,,,tree,,,,,,W,,,,,,,
Quercus seemannii,,,,,,,tree,,,,,,W,,,,,,,
Quercus segoviensis,,,,,,,tree,,,,,,,,,,,,,
Quercus semecarpifolia,,,,,,,tree shrub intermediate,,,,,,W,,,,,,,
Quercus semiserrata,,,,,,,woody,,,,,,W,,,,,,,
Quercus senescens,,,,,,,tree shrub intermediate,,,,1900.0,,,,,,,,,
Quercus serrata,,,,,,,tree,,,,perennial,,W,,,,,,,
Quercus sessilifolia,,,,,,,tree,,,,,,woody,,,,,,,
Quercus setulosa,,,,,,,tree,,,,100.0,,,,,,,,,
Quercus shumardii,,,,,,,shrub/tree intermediate,,,False,480.0,,woody,,,,,,,
Quercus sicula,,,,,,,tree shrub intermediate,,,,,,W,,,,,,,
Quercus sideroxyla,,,,,,,tree,,,,,,W,,,,,,,
Quercus similis,,,,,,,tree,,,,,,,,,,,,,
Quercus skinneri,,,,,,,tree,,,,,,,,,,,,,
Quercus spinosa,,,,,,,tree shrub intermediate,,,,,,,,,,,,,
Quercus splendens,,,,,,,tree,,,,,,,,,,,,,
Quercus stellata,,,,,,,tree,,,False,300.0,,woody,,,,,,,ring-porous
Quercus striatula,,,,,,,tree,,,,,,,,,,,,,
Quercus subconvexa,,,,,,,"tree, shrub",,,,,,,,,,,,,
Quercus suber,,,,,,,tree / shrub,,,False,perennial,,woody,,,,,,,ring-porous
Quercus subsericea,,,,,,,woody,,,,,,W,,,,,,,
Quercus subspathulata,,,,,,,tree,,,,,,W,,,,,,,
Quercus sumatrana,,,,,,,woody,,,,,,W,,,,,,,
Quercus tarahumara,,,,,,,tree,,,,,,,,,,,,,
Quercus tardifolia,,,,,,,tree,,,,,,,,,,,,,
Quercus tarokoensis,,,,,,,tree,,,False,500.0,,Woody,,,,,,,
Quercus tomentella,,,,,,,tree,,,,,,W,,,,,,,
Quercus toumeyi,,,,,,,"tree, shrub",,,,,,W,,,,,,,
Quercus tridentata,,,,,,,tree,,,,,,,,,,,,,
Quercus trojana,,,,,,,tree,,,False,,,W,,,,,,,
Quercus tuberculata,,,,,,,tree,,,,,,W,,,,,,,
Quercus tungmaiensis,,,,,,,tree,,,,,,,,,,,,,
Quercus turbinella,,,,,,,shrub/tree intermediate,,,,perennial,,woody,,,,,,,ring-porous
Quercus utilis,,,,,,,tree,,,False,1000.0,,,,,,,,,
Quercus uxoris,,,,,,,tree,,,,,,W,,,,,,,
Quercus valdinervosa,,,,,,,tree,,,,,,W,,,,,,,
Quercus variabilis,,,,,,,tree,,,False,perennial,,woody,,,,,,,
Quercus vaseyana,,,,,,,"shrub, tree",,,,,,,,,,,,,
Quercus velutina,,,,,,,tree,2.0,20.4,False,200.0,257.0,woody,,,,42,,,
Quercus vestita,,,,,,,tree,,,,,,Woody,,,,,,,
Quercus vicentensis,,,,,,,tree,,,,,,,,,,,,,
Quercus viminea,,,,,,,tree,,,,,,W,,,,,,,
Quercus virginiana,,,,,,,tree,,,False,perennial,,woody,,,,,,,
Quercus walteriana,,,,,,,tree,,,,,,,,,,,,,
Quercus wislizeni,,,,,,,tree,,,,perennial,,W,,,,,,,
Quercus wutaishanica,,,,,,,tree,,,,perennial,,woody,,,,,,,
Quercus xalapensis,,,,,,,tree,,,,,,woody,,,,,,,
Quercus yiwuensis,,,,,,,tree,,,,,,,,,,,,,
Rhizophora lamarckii,,,,,,,tree,,,,,,woody,,,,,,,
Rhizophora mangle,,,,,,,tree,,,,perennial,,woody,,,,,,,diffuse-porous
Rhizophora racemosa,,,,,,,tree,,,,,,W,,,,,,,
Rhizophora samoensis,,,,,,,shrub/tree,,,,,,woody,,,,,,,
Rhizophora stylosa,,,,,,,tree,,,,perennial,,W,,,,,,,
Rhus choriophylla,,,,,,,woody,,,,,,W,,,,,,,
Rhus glabra,,,,,,,tree / shrub,,,False,perennial,,woody,,,,,,,
Rhus hypoleuca,,,,,,,woody,,,,,,W,,,,,,,
Rhus pachyrrhachis,,,,,,,tree,,,,,,,,,,,,,
Rhus potaninii,,,,,,,tree,,,False,,,W,,,,,,,
Rhus pulvinata,,,,,,,tree,,,,,,,,,,,,,
Rhus sandwicensis,,,,,,,tree,,,,,,W,,,,,,,
Rhus taitensis,,,,,,,tree/woody,,,,,,W,,,,,,,
Robinia longiloba,,,,,,,tree,,,,,,,,,,,,,
Robinia pseudoacacia,weiß,hermaphroditic,,,legume,,tree,,2.0,False,always pluriennial-pollakanthic,,woody,,,,physical,20.0,,ring-porous
Robinia viscosa,,,,,,,"tree, shrub",,,,,,woody,,,,,,,
Salix acmophylla,,,,,,,tree,,,,,,W,,,,,,,
Salix alaxensis,,,,,,,shrub/tree intermediate,,,,48.0,,woody,,,,0,,,
Salix amoena,,,,,,,tree,,,,,,,,,,,,,
Salix arbusculoides,,,,,,,tree,,,,,,woody,,,,,,,
Salix arctica,,,,,,,tree,,,,,,woody,,,,1,,,
Salix barclayi,,,,,,,shrub/tree/woody,,,,,,woody,,,,,,,
Salix bonplandiana,,,,,,,tree,,,,,,woody,,,,,,,
Salix breweri,,,,,,,woody,,,,,,W,,,,,,,
Salix caprea,"goldgelb, grün",dioecious,,,capsule,,tree / shrub,,3.0,False,perennial,,2,,,,,,epigeal,diffuse-porous
Salix caroliniana,,,,,,,tree,,,,perennial,,woody,,,,,,,
Salix chaenomeloides,,,,,,,woody,,,,,,W,,,,,,,
Salix cheilophila,,,,,,,woody,,,,,,W,,,,,,,
Salix dichroa,,,,,,,shrub/tree,,,,,,W,,,,,,,
Salix discolor,,,,,,,tree,,,,perennial,,woody,,,,,,,
Salix ehrhartiana,,,,,,,tree,,,,,,W,,,,,,,
Salix eleagnos,"gelb, grün",dioecious,,,capsule,,tree,,,,always pluriennial-pollakanthic,,W,,,,,,,
Salix euxina,,,,,,,tree,,6.0,,,,,,,,,,,
Salix excelsa,,,,,,,tree,,,,,,W,,,,,,,
Salix floridana,,,,,,,"tree, shrub",,,,,,W,,,,,,,
Salix fruticosa,,,,,,,shrub/tree,,,,,,W,,,,,,,
Salix gooddingii,,,,,,,tree,,,,,,woody,,,,,,,
Salix gracilior,,,,,,,tree shrub intermediate,,,False,,,,,,,,,,
Salix hastata,"gelb, grün",dioecious,,,capsule,,tree,,0.5,False,always pluriennial-pollakanthic,,woody,,,,no,10.0,,
Salix humboldtiana,,,,,,,tree,,,False,,,woody,,,,,,,
Salix iliensis,,,,,,,woody plants,,,,perennial,,,,,,,,,
Salix interior,,,,,,,tree,,,,perennial,,W,,,,,,,
Salix jaliscana,,,,,,,tree,,,,,,,,,,,,,
Salix laevigata,,,,,,,shrub/tree intermediate,,,,,,woody,,,,,,,
Salix lapponum,,,,,,,tree,,0.7,,Perennial,,w,,,,,,,
Salix lasiandra,,,,,,,tree,,,,perennial,,W,,,,,,,
Salix lasiolepis,,,,,,,tree,,,,,,Y,,,,,,,diffuse
Salix ligulifolia,,,,,,,tree,,,,,,W,,,,,,,
Salix maccalliana,,,,,,,tree,,,,,,,,,,,,,
Salix melanopsis,,,,,,,woody,,,,,,W,,,,,,,
Salix miyabeana,,,,,,,tree,,,,perennial,,woody,,,,,,,
Salix mollissima,,,,,,,woody,,,,,,W,,,,,,,
Salix monticola,,,,,,,shrub/tree/woody,,,,,,woody,,,,,,,
Salix mucronata,,,,,,,woody,,,,,,W,,,,,,,
Salix multinervis,,,,,,,woody,,,,,,W,,,,,,,
Salix myricoides,,,,,,,"tree, shrub",,,,,,W,,,,,,,
Salix myrsinites,,,,,,,tree,,,False,Perennial,,w,,,,,,,
Salix myrtoides,,,,,,,shrub/tree,,,,,,W,,,,,,,
Salix nigra,,,,,,,tree,,,,55.0,,woody,,,,,,,
Salix nipponica,,,,,,,shrub/tree,,,,,,W,,,,,,,
Salix obtusata,,,,,,,tree,,,,,,,,,,,,,
Salix occidentalis,,,,,,,tree,,,,,,W,,,,,,,
Salix oleifolia,,,,,,,"shrub, tree",,,,,,,,,,,,,
Salix oritrepha,,,,,,,woody,,,,,,Woody,,,,,,,
Salix paraleuca,,,,,,,tree,,,,,,,,,,,,,
Salix pellita,,,,,,,"tree, shrub",,,,,,W,,,,,,,
Salix phylicifolia,,,,,,,tree,,,False,Perennial,,woody,,,,,,,
Salix pierotii,,,,,,,tree,,,,,,W,,,,,,,
Salix planifolia,,,,,,,shrub/tree intermediate,,,,,,woody,,,,,,,
Salix pycnostachya,,,,,,,woody plants,,,,perennial,,,,,,,,,
Salix pyrolifolia,,,,,,,"tree, shrub",,,,,,,,,,,,,
Salix reichardtii,,,,,,,woody,,,,,,W,,,,,,,
Salix reticulata,"braun, purpurn",dioecious,,,capsule,,tree,,,False,always pluriennial-pollakanthic,,w,,,,C,19.0,,
Salix rorida,,,,,,,tree,,,False,,,woody,,,,,,,
Salix scouleriana,,,,,,,tree,,,,perennial,,woody,,,,,,,
Salix sessilifolia,,,,,,,shrub/tree/woody,,,,,,W,,,,,,,
Salix sieboldiana,,,,,,,shrub/tree,,,,,,W,,,,,,,
Salix sinica,,,,,,,tree shrub intermediate,,,False,,,,,,,,,,
Salix speciosa,,,,,,,"tree, shrub",,,,,,,,,,,,,
Salix taxifolia,,,,,,,tree/woody,,,,,,W,,,,,,,
Salix tetrasperma,,,,,,,shrub or tree,,,,2.0,,W,,,,,,,c
Salix thurberi,,,,,,,tree,,,,,,,,,,,,,
Salix tracyi,,,,,,,"shrub, tree",,,,,,W,,,,,,,
Salix waldsteiniana,"gelb, grün",dioecious,,,capsule,,tree,,,,always pluriennial-pollakanthic,,W,,,,,,,
Salix wyomingensis,,,,,,,"tree, shrub",,,,,,,,,,,,,
Sambucus cerulea,,,,,,,tree,,,,,,woody,,,,,,,
Sambucus nigra,weiß,hermaphroditic,,,drupe,,tree / shrub,,1.5,False,perennial,,1,,,,no,,epigeal,semi-ring-porous
Sambucus peruviana,,,,,,,tree,,,,,,W,,,,,,,
Sambucus wightiana,,,,,,,herb/shrub/non-woody/woody,,,,,,non-woody/woody,,,,,,,
Sassafras albidum,,,,,,,tree,,,False,30.0,,woody,,,,,,,ring
Sassafras randaiense,,,,,,,woody,,,,,,W,,,,,,,
Sassafras tzumu,,,,,,,tree,,,,,,W,,,,,,,
Schefflera candelabrum,,,,,,,shrub/tree,,,,,,W,,,,,,,
Schefflera digitata,,,,,,,tree,,,,perennial,,woody,,,,,,,
Schefflera euthytricha,,,,,,,tree,,,,,,W,,,,,,,
Schefflera vitiensis,,,,,,,shrub/tree,,,,,,W,,,,,,,
Shorea astylosa,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea biawak,,,,,,,tree,,,,,,woody,,,,,,,
Shorea ciliata,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea collina,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea crassa,,,,,,,tree,,,,,,woody,,,,,,,
Shorea exelliptica,,,,,,,tree,,,,,,woody,,,,,,,
Shorea falcifera,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea falciferoides,,,,,,,tree,,,,,,woody,,,,,,,
Shorea foxworthyi,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea glauca,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea havilandii,,,,,,,tree,,,,,,W,,,,,,,
Shorea inappendiculata,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea leptoderma,,,,,,,tree/woody,,,,,,woody,,,,,,,
Shorea lumutensis,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea malibato,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea materialis,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea oblongifolia,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea obtusa,,,,,,,tree,,,,,,woody,,,,,,,
Shorea ochrophloia,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea robusta,,,,,,,tree,,,,,,woody,,,,,,,
Shorea scrobiculata,,,,,,,tree,,,,,,woody,,,,,,,
Shorea seminis,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea submontana,,,,,,,tree/woody,,,,,,W,,,,,,,
Shorea superba,,,,,,,tree/woody,,,,,,W,,,,,,,
Sideroxylon alachuense,,,,,,,"shrub, tree",,,,,,,,,,,,,
Sideroxylon beguei,,,,,,,woody,,,,,,W,,,,,,,
Sideroxylon borbonicum,,,,,,,woody,,,,,,woody,,,,,,,
Sideroxylon capiri,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon contrerasii,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon cubense,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon durifolium,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon eucoriaceum,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon eucuneifolium,,,,,,,tree,,,,,,,,,,,,,
Sideroxylon floribundum,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon foetidissimum,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon gerrardianum,,,,,,,woody,,,,,,woody,,,,,,,
Sideroxylon hirtiantherum,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon ibarrae,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon lycioides,,,,,,,shrub/tree/woody,,,,,,woody,,,,,,,
Sideroxylon majus,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon mascatense,,,,,,,woody,,,,,,W,,,,,,,
Sideroxylon montanum,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon obovatum,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon obtusifolium,,,,,,,tree,,,,,,woody,,,,,,,diffuse
Sideroxylon occidentale,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon persimile,,,,,,,tree,,,,,,woody,,,,,,,
Sideroxylon portoricense,,,,,,,tree,,,,perennial,,woody,,,,,,,
Sideroxylon puberulum,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon retinerve,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon rotundifolium,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon salicifolium,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon stenospermum,,,,,,,tree,,,,,,W,,,,,,,
Sideroxylon stevensonii,,,,,,,tree,,,,,,woody,,,,,,,
Sideroxylon tenax,,,,,,,woody,,,,,,woody,,,,,,,
Sideroxylon tepicense,,,,,,,tree,,,,,,W,,,,,,,
Sorbus aucuparia,weiß,hermaphroditic,,,pome,,tree / shrub,,,True,perennial,,2,,,,no,2.0,epigeal,diffuse-porous
Sorbus cashmiriana,,,,,,,shrub/tree,,,,,,woody,,,,,,,
Sorbus commixta,,,,,,,tree,,,,Perennial,,W,,,,,,,
Sorbus danubialis,weiß,hermaphroditic,,,pome,,shrub/tree,,1.0,,always pluriennial-pollakanthic,,woody,,,,,,,
Sorbus discolor,,,,,,,tree,,,False,,,W,,,,,,,
Sorbus foliolosa,,,,,,,shrub/tree,,,,,,W,,,,,,,
Sorbus forrestii,,,,,,,shrub/tree,,,,,,W,,,,,,,
Sorbus glomerulata,,,,,,,tree,,,,1900.0,,woody,,,,,,,
Sorbus gracilis,,,,,,,shrub/tree,,,,,,woody,,,,,,,
Sorbus helenae,,,,,,,shrub/tree,,,,,,woody,,,,,,,
Sorbus himalaica,,,,,,,shrub/tree,,,,,,woody,,,,,,,
Sorbus koehneana,,,,,,,tree,,,False,,,W,,,,,,,
Sorbus kurzii,,,,,,,shrub/tree,,,,,,W,,,,,,,
Sorbus maderensis,,,,,,,woody,,,,,,woody,,,,,,,
Sorbus microphylla,,,,,,,shrub/tree,,,,,,W,,,,,,,
Sorbus occidentalis,,,,,,,"tree, shrub",,,,,,,,,,,,,
Sorbus oligodonta,,,,,,,woody,,,,,,W,,,,,,,
Sorbus poteriifolia,,,,,,,shrub/tree,,,,,,woody,,,,,,,
Sorbus reducta,,,,,,,shrub/tree,,,,,,W,,,,,,,
Sorbus rehderiana,,,,,,,shrub/tree intermediate,,,,2600.0,,woody,,,,,,,
Sorbus rufopilosa,,,,,,,tree,,,,2700.0,,woody,,,,,,,
Sorbus sargentiana,,,,,,,shrub/tree,,,,,,W,,,,,,,
Sorbus scalaris,,,,,,,shrub/tree,,,,,,woody,,,,,,,
Sorbus tianschanica,,,,,,,tree,,,,,,W,,,,,,,
Sorbus turkestanica,,,,,,,shrub/tree,,,,,,woody,,,,,,,
Sorbus ursina,,,,,,,shrub/tree,,,,,,W,,,,,,,
Sorbus vilmorinii,,,,,,,shrub/tree,,,,,,W,,,,,,,
Sorbus wallichii,,,,,,,shrub/tree,,,,,,W,,,,,,,
Sorbus wilsoniana,,,,,,,tree,,,,1300.0,,W,,,,,,,
Stewartia malacodendron,,,,,,,"tree, shrub",,,,,,W,,,,,,,
Stewartia ovata,,,,,,,"tree, shrub",,,,,,W,,,,,,,
Stewartia sinensis,,,,,,,woody,,,,,,W,,,,,,,
Swietenia humilis,,,,,,,tree,,,,,,W,,,,,,,
Swietenia macrophylla,,,,,,,tree,,,,perennial,,woody,,,,,,,diffuse-porous
Swietenia mahagoni,,,,,,,tree,,,False,,,W,,,,,,,
Tabebuia acrophylla,,,,,,,tree,,,,,,,,,,,,,
Tabebuia angustata,,,,,,,tree,,,,,,woody,,,,,,,
Tabebuia arimaoensis,,,,,,,tree,,,,,,,,,,,,,
Tabebuia aurea,,,,,,,tree,,,,,,W,,,,,,,
Tabebuia bahamensis,,,,,,,tree,,,,,,W,,,,,,,
Tabebuia berteroi,,,,,,,tree,,,,,,,,,,,,,
Tabebuia bibracteolata,,,,,,,tree,,,,,,,,,,,,,
Tabebuia buchii,,,,,,,tree,,,,,,,,,,,,,
Tabebuia bullata,,,,,,,tree,,,,,,,,,,,,,
Tabebuia calcicola,,,,,,,tree,,,,,,,,,,,,,
Tabebuia cassinoides,,,,,,,trees,,,,,,W,,,,,,,
Tabebuia conferta,,,,,,,tree,,,,,,,,,,,,,
Tabebuia crispiflora,,,,,,,tree,,,,,,,,,,,,,
Tabebuia densifolia,,,,,,,tree,,,,,,,,,,,,,
Tabebuia dubia,,,,,,,tree,,,,,,,,,,,,,
Tabebuia elegans,,,,,,,tree,,,,,,,,,,,,,
Tabebuia elliptica,,,,,,,tree,,,,,,,,,,,,,
Tabebuia elongata,,,,,,,tree,,,,,,,,,,,,,
Tabebuia fluviatilis,,,,,,,tree,,,,,,W,,,,,,,
Tabebuia haemantha,,,,,,,tree,,,,,,W,,,,,,,
Tabebuia heterophylla,,,,,,,tree,,,False,,,woody,,,,,,,
Tabebuia inaequipes,,,,,,,tree,,,,,,,,,,,,,
Tabebuia insignis,,,,,,,tree,,,,,,woody,,,,,,,
Tabebuia jackiana,,,,,,,tree,,,,,,,,,,,,,
Tabebuia lepidota,,,,,,,tree,,,,,,,,,,,,,
Tabebuia leptoneura,,,,,,,tree,,,,,,,,,,,,,
Tabebuia linearis,,,,,,,tree,,,,,,,,,,,,,
Tabebuia maxonii,,,,,,,tree,,,,,,,,,,,,,
Tabebuia microphylla,,,,,,,tree,,,,,,,,,,,,,
Tabebuia moaensis,,,,,,,tree,,,,,,,,,,,,,
Tabebuia myrtifolia,,,,,,,tree,,,,,,,,,,,,,
Tabebuia nodosa,,,,,,,tree,,,,,,woody,,,,,,,
Tabebuia obovata,,,,,,,tree,,,,,,,,,,,,,
Tabebuia obtusifolia,,,,,,,tree,,,,,,,,,,,,,
Tabebuia ophiolithica,,,,,,,trees,,,,,,,,,,,,,
Tabebuia pallida,,,,,,,tree,,,,,,W,,,,,,,
Tabebuia palustris,,,,,,,trees,,,,,,,,,,,,,
Tabebuia paniculata,,,,,,,tree,,,,,,,,,,,,,
Tabebuia pilosa,,,,,,,tree,,,,,,,,,,,,,
Tabebuia pinetorum,,,,,,,tree,,,,,,,,,,,,,
Tabebuia platyantha,,,,,,,tree,,,,,,woody,,,,,,,
Tabebuia polyantha,,,,,,,tree,,,,,,,,,,,,,
Tabebuia polymorpha,,,,,,,tree,,,,,,,,,,,,,
Tabebuia pulverulenta,,,,,,,tree,,,,,,,,,,,,,
Tabebuia revoluta,,,,,,,tree,,,,,,,,,,,,,
Tabebuia ricardii,,,,,,,trees,,,,,,,,,,,,,
Tabebuia rigida,,,,,,,tree,,,,,,W,,,,,,,
Tabebuia rosea,,,,,,,tree,,,,perennial,,woody,,,,,,,
Tabebuia roseoalba,,,,,,,tree,,,,,,,,,,,,,
Tabebuia schumanniana,,,,,,,tree,,,,,,W,,,,,,,
Tabebuia shaferi,,,,,,,tree,,,,,,,,,,,,,
Tabebuia simplicifolia,,,,,,,tree,,,,,,,,,,,,,
Tabebuia stenocalyx,,,,,,,tree,,,,,,woody,,,,,,,
Tabebuia striata,,,,,,,tree,,,,,,,,,,,,,
Tabebuia trachycarpa,,,,,,,tree,,,,,,,,,,,,,
Tabebuia vinosa,,,,,,,tree,,,,,,,,,,,,,
Tabebuia zanonii,,,,,,,tree,,,,,,,,,,,,,
Tetradium daniellii,,,,,,,tree,,,,,,,,,,,,,
Tetradium glabrifolium,,,,,,,tree,,,,,,W,,,,,,,
Tetradium sambucinum,,,,,,,woody,,,,,,woody,,,,,,,
Theobroma angustifolium,,,,,,,tree,,,,,,,,,,,,,
Theobroma bernoullii,,,,,,,tree,,,,,,woody,,,,,,,
Theobroma bicolor,,,,,,,tree,,,,,,W,,,,,,,
Theobroma cacao,,,,,,,tree,,,,perennial,,woody,,,,,,,
Theobroma canumanense,,,,,,,tree,,,,,,,,,,,,,
Theobroma cirmolinae,,,,,,,tree,,,,,,,,,,,,,
Theobroma gileri,,,,,,,tree,,,,,,,,,,,,,
Theobroma glaucum,,,,,,,tree,,,,,,,,,,,,,
